date,station,latitude,longitude,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,data_source
2013-06-23,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,30.32,84.56000000000002,207.33999999999992,368.02000000000004,676.11,181.22,49.58099999999993,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-06-24,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,13.97,71.56000000000002,174.54999999999993,373.52,664.15,168.0,19.581666666666592,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-06-25,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,18.63,62.920000000000016,167.87999999999994,362.4,661.13,161.43,13.616333333333273,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-06-26,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,19.67,52.27000000000002,156.40999999999994,355.57,668.01,156.89,0.54099999999994,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-06-27,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,8.04,46.34000000000002,144.86999999999995,348.67,672.08,141.4,-11.948666666666725,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-06-28,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.65,28.360000000000014,118.54999999999994,344.22,667.8399999999999,120.84,-37.279333333333355,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-06-29,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.17,8.860000000000014,91.44999999999995,316.12,662.58,102.88,-63.15200000000006,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-06-30,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,10.82,11.640000000000015,71.94999999999995,279.29,640.68,98.27,-77.54200000000004,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-01,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,8.74,19.730000000000015,66.71999999999994,241.27,633.42,92.27,-81.07800000000003,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-02,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,21.62,41.18000000000002,69.70999999999995,237.59,628.25,100.05,-76.88166666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-03,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,13.1,43.460000000000015,63.139999999999944,219.55,615.76,98.14,-80.5373333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-04,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,10.59,45.31000000000002,65.68999999999994,210.56,622.88,94.01,-79.64866666666674,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-05,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.14,27.830000000000013,69.17999999999994,187.73000000000002,624.09,84.05,-76.44100000000007,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-06,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.25,18.980000000000015,73.25999999999995,164.71000000000004,600.19,75.69,-66.78433333333338,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-07,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,3.9,12.290000000000013,66.33999999999995,138.29000000000002,555.21,68.24,-63.20900000000006,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-08,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,36.04,44.19000000000001,93.63999999999993,160.36,555.7099999999999,94.04,-36.02566666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-09,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,38.84,78.78000000000002,110.85999999999993,180.57000000000002,581.19,118.78,-24.75100000000009,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-10,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,34.92,109.80000000000001,132.67999999999995,195.82000000000002,607.64,135.88,-9.102666666666721,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-11,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,12.02,85.78000000000002,134.10999999999993,199.8,589.91,127.52,-3.535666666666714,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-12,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,11.71,58.65000000000002,141.67999999999995,210.86,575.12,120.1,7.485333333333301,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-13,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.29,30.020000000000014,143.71999999999994,216.98000000000002,566.4699999999999,108.37,11.54366666666661,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-14,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,7.37,25.370000000000015,147.18999999999994,213.53000000000003,568.7399999999999,99.49,14.48399999999998,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-15,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,5.37,19.030000000000015,116.51999999999995,210.16000000000003,545.8399999999999,89.94,-10.842666666666688,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-16,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,13.52,26.260000000000016,91.19999999999996,202.06,511.71,89.96,-28.199000000000026,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-17,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,14.1,32.990000000000016,70.37999999999994,203.06,479.05,90.57,-41.3983333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-18,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,23.24,50.860000000000014,81.59999999999994,215.71,476.99,100.22,-29.697666666666734,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-19,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,29.43,66.77000000000001,99.31999999999994,241.00000000000003,475.28,114.62,-11.57866666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-20,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,12.37,65.04,105.39999999999995,249.12000000000003,468.07,109.8,-3.8163333333333753,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-21,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,14.49,56.290000000000006,112.51999999999994,259.71000000000004,455.59,107.82,6.215666666666621,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-22,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,10.9,37.76000000000001,118.04999999999994,234.57000000000002,439.22,102.55,15.565333333333271,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-23,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,14.85,40.24000000000001,119.37999999999994,210.58,423.75,102.01,20.50499999999994,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-24,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,14.29,40.040000000000006,119.56999999999994,189.95,424.07,101.0,20.620333333333264,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-25,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,11.75,40.890000000000015,108.07999999999993,189.68,417.19,97.6,10.735666666666603,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-26,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,16.69,42.73000000000001,95.33999999999995,194.66000000000003,414.21,99.65,-1.3090000000000401,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-27,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.86,33.30000000000001,87.82999999999994,193.23000000000002,411.03000000000003,89.56,-8.07700000000007,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-28,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,2.3,23.850000000000012,75.63999999999994,188.16000000000003,412.67999999999995,78.43,-20.652000000000044,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-29,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.02,8.18000000000001,65.75999999999993,183.81,413.53000000000003,67.68,-30.730333333333405,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-30,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.04,3.3600000000000105,50.949999999999946,170.33,402.75,57.57,-43.02500000000006,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-07-31,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.45,1.5100000000000107,37.10999999999994,156.68,394.46000000000004,49.39,-54.930666666666724,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-01,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,7.3,7.790000000000011,32.65999999999995,140.74,380.14,49.28,-56.03933333333338,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-02,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.72,14.47000000000001,22.68999999999994,118.03000000000002,373.76,48.61,-64.52066666666673,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-03,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,13.08,27.100000000000012,30.909999999999943,118.74000000000001,376.25,54.4,-56.88166666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-04,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,58.64,78.44000000000001,87.24999999999994,162.89000000000001,430.75,104.88,-13.258333333333383,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-05,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,36.53,108.25000000000001,122.75999999999995,188.52,463.03000000000003,125.67,14.719666666666612,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-06,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,20.74,115.91000000000001,143.45999999999995,194.41,479.87,127.56,31.490333333333282,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-07,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.93,64.20000000000002,149.93999999999994,187.05,450.76000000000005,115.36,44.762666666666604,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-08,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.11,31.780000000000012,146.74999999999994,179.41000000000003,416.03,102.17,49.676333333333275,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-09,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,3.62,14.660000000000014,143.64999999999995,166.34000000000003,384.72999999999996,90.46,53.87966666666662,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-10,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,12.2,19.930000000000014,142.76999999999992,173.68,384.90999999999997,89.09,52.9576666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-11,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.01,16.830000000000016,85.13999999999994,172.39000000000001,374.21000000000004,76.74,-2.1756666666667286,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-12,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.75,14.960000000000013,50.35999999999994,173.12,369.67,66.98,-35.8963333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-13,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.91,7.670000000000014,34.529999999999944,177.99,367.21,61.84,-51.15233333333339,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-14,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.93,8.590000000000014,29.529999999999944,179.47,363.77,54.49,-55.34966666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-15,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.1,7.940000000000015,26.519999999999943,173.27,351.35,47.42,-55.46166666666673,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-16,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,3.53,6.560000000000014,26.429999999999943,170.08,340.78,43.84,-53.08533333333339,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-17,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,5.81,10.440000000000014,20.039999999999942,162.81,323.34999999999997,43.07,-55.40833333333338,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-18,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.13,15.470000000000013,25.15999999999994,110.30000000000003,300.05,42.74,-44.85166666666673,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-19,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,3.94,15.880000000000013,27.34999999999994,77.71000000000001,291.62,40.27,-40.694666666666734,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-20,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.76,14.830000000000014,27.19999999999994,61.73000000000001,281.89,38.99,-38.57433333333339,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-21,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.44,10.140000000000013,26.70999999999994,56.24000000000001,272.42999999999995,34.58,-36.85700000000004,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-22,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.1,7.300000000000014,26.709999999999944,53.23000000000001,258.68,30.49,-33.64866666666673,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-23,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.76,3.300000000000014,23.93999999999994,50.37000000000001,245.14999999999998,26.68,-33.26166666666671,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-24,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.65,2.5100000000000144,18.779999999999944,38.820000000000014,234.04999999999998,23.33,-35.83166666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-25,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.7,2.110000000000014,13.349999999999945,38.51000000000001,218.05999999999997,20.53,-37.53066666666671,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-26,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.93,3.2800000000000145,11.339999999999943,38.69000000000001,215.13,19.38,-38.857000000000056,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-27,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,7.6,10.230000000000015,14.179999999999943,41.38000000000002,220.42999999999998,24.07,-37.25366666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-28,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.56,16.090000000000014,19.299999999999944,46.01000000000001,225.97,27.02,-33.42633333333339,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-29,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,5.08,19.240000000000016,23.27999999999994,49.990000000000016,231.01,28.05,-30.62233333333339,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-30,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.87,12.510000000000014,23.389999999999944,47.33000000000001,231.43,24.71,-30.610333333333386,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-08-31,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.49,6.4400000000000155,23.22999999999994,42.01000000000001,224.61999999999998,21.49,-29.18133333333339,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-01,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.96,2.320000000000015,23.48999999999994,36.84000000000002,218.85999999999999,19.23,-27.57733333333339,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-02,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.73,3.180000000000015,23.289999999999942,34.63000000000002,207.51,18.08,-25.129000000000055,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-03,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.64,7.330000000000014,20.32999999999994,34.51000000000001,153.51,20.0,-15.489000000000061,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-04,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,2.86,9.230000000000015,16.629999999999942,35.930000000000014,119.83999999999999,19.86,-11.332666666666722,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-05,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,3.11,10.610000000000014,14.659999999999942,37.94000000000001,102.21,19.99,-9.189000000000055,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-06,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,22.48,28.450000000000017,36.26999999999994,59.66000000000001,117.76,39.48,8.792666666666605,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-07,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.14,29.730000000000015,39.91999999999994,63.15000000000001,117.79,37.69,12.435666666666602,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-08,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,7.27,33.890000000000015,46.22999999999994,69.72000000000001,121.44,39.31,17.89399999999994,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-09,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.37,12.780000000000014,45.86999999999994,69.16000000000003,110.61,34.78,20.060999999999943,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-10,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,10.66,19.300000000000015,51.889999999999944,72.22000000000001,120.26,40.23,23.829333333333278,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-11,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.99,19.020000000000017,56.01999999999994,72.65,125.5,41.18,26.736666666666604,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-12,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,7.34,24.990000000000016,60.24999999999994,74.91000000000001,127.92999999999999,42.34,30.39966666666661,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-13,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,13.12,27.450000000000014,50.88999999999994,87.16000000000003,139.12,49.11,18.4286666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-14,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.12,26.580000000000016,52.86999999999995,92.79,144.14000000000001,47.87,19.237333333333282,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-15,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,9.01,28.250000000000014,54.60999999999994,100.84000000000002,149.62,49.7,19.698666666666604,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-16,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,18.67,33.80000000000001,71.90999999999994,117.78000000000002,162.48000000000002,60.91,33.997999999999934,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-17,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,18.95,46.63000000000001,80.19999999999995,132.09,175.3,70.72,39.29666666666661,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-18,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,5.78,43.40000000000001,78.98999999999995,135.01000000000002,177.14000000000001,65.9,37.657333333333284,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-19,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,9.38,34.110000000000014,81.02999999999994,141.28000000000003,181.76,65.39,38.61933333333328,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-20,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.64,19.800000000000015,72.54999999999994,123.44000000000001,184.95999999999998,60.22,29.392666666666614,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-21,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,1.53,15.550000000000013,67.95999999999995,120.83000000000001,185.39,52.72,24.702333333333286,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-22,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.82,6.9900000000000135,59.769999999999946,114.38000000000001,185.45000000000002,45.63,16.49833333333327,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-23,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.67,3.0200000000000142,41.76999999999994,113.68,185.47,39.46,-1.5063333333333944,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-24,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.02,1.5100000000000142,22.839999999999943,103.04,184.79000000000002,33.56,-20.27766666666673,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-25,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.02,0.7100000000000143,17.07999999999994,96.07000000000002,182.88,28.54,-25.592000000000056,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-26,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.0,0.04000000000001421,7.6999999999999424,88.73000000000002,175.28,24.26,-33.198666666666725,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-27,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.08,0.10000000000001422,3.1399999999999433,75.69000000000001,168.8,20.7,-36.24666666666673,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-28,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,0.16,0.2400000000000142,1.7699999999999432,69.73000000000002,163.88,17.76,-36.46866666666672,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-29,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.07,4.310000000000015,5.019999999999944,64.79000000000002,167.07999999999998,19.16,-33.96533333333338,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-09-30,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,6.16,10.390000000000015,10.509999999999945,52.280000000000015,172.75,22.45,-29.798333333333392,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-10-01,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,8.01,18.240000000000016,18.499999999999943,41.34000000000001,179.8,27.09,-23.453333333333397,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2013-10-02,THUMPAMON,9.22777778,76.7,PATHANAMTHITTA,Pamba,West flowing rivers from Tadri to Kanyakumari,4.72,18.890000000000015,23.199999999999942,40.280000000000015,182.79,27.75,-19.451000000000054,SATELLITE-DERIVED (NASA POWER / MERRA-2)
