date,state,district,village_ward_id,village_ward_name,latitude,longitude,elevation_m,slope_deg,aspect_deg,rainfall_mm_daily,rainfall_mm_1hr_max,rainfall_mm_3day_cum,rainfall_mm_7day_cum,soil_moisture_pct,river_distance_km,river_water_level_m,river_level_change_24hr_m,landslide_history_count,flood_history_count,land_use_type,flash_flood_occurred,lead_time_hours
2023-06-19,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.2,0.9,14.5,33.7,36.6,3.87,2.77,-0.05,1,2,built-up,0,
2023-06-20,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,5.6,2.7,13.1,37.7,37.3,3.87,2.66,-0.11,1,2,built-up,0,
2023-06-21,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,7.1,3.4,14.9,42.3,36.5,3.87,2.69,0.03,1,2,forest,0,
2023-06-22,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,13.9,4.3,26.6,47.3,39.9,3.87,2.73,0.04,1,2,barren,0,
2023-06-23,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,9.4,4.2,30.4,50.5,39.9,3.87,2.76,0.03,1,2,agriculture,0,
2023-06-24,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.2,1.9,29.5,49.7,37.2,3.87,2.64,-0.12,1,2,forest,0,
2023-06-25,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.4,1.4,19.0,47.8,33.9,3.87,2.62,-0.02,1,2,built-up,0,
2023-06-26,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,14.2,4.7,23.8,59.8,36.8,3.87,2.67,0.05,1,2,forest,0,
2023-06-27,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,10.0,4.6,27.6,64.2,37.5,3.87,2.59,-0.08,1,2,forest,0,
2023-06-28,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,13.6,4.2,37.8,70.7,39.8,3.87,2.64,0.05,1,2,forest,0,
2023-06-29,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,4.3,1.4,27.9,61.1,37.9,3.87,2.48,-0.16,1,2,forest,0,
2023-06-30,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.1,0.7,20.0,53.8,36.1,3.87,2.39,-0.09,1,2,forest,0,
2023-07-01,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,16.9,4.7,23.3,64.5,40.0,3.87,2.51,0.12,1,2,built-up,0,
2023-07-02,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,12.4,4.4,31.4,73.5,40.4,3.87,2.55,0.04,1,2,forest,0,
2023-07-03,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,34.3,8.7,63.6,93.6,50.7,3.87,2.9,0.35,1,2,built-up,0,
2023-07-04,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,27.7,11.8,74.4,111.3,58.7,3.87,3.09,0.19,1,2,built-up,0,
2023-07-05,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,13.6,5.0,75.6,111.3,58.8,3.87,3.03,-0.06,1,2,barren,0,
2023-07-06,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,11.3,6.2,52.6,118.3,58.0,3.87,3.05,0.02,1,2,agriculture,0,
2023-07-07,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,24.7,11.2,49.6,140.9,60.0,3.87,3.27,0.22,1,2,barren,0,
2023-07-08,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,13.3,5.9,49.3,137.3,58.1,3.87,3.22,-0.05,1,2,agriculture,0,
2023-07-09,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.9,4.1,46.9,133.8,57.8,3.87,3.14,-0.08,1,2,built-up,0,
2023-07-10,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,19.5,9.6,41.7,119.0,60.0,3.87,3.22,0.08,1,2,agriculture,0,
2023-07-11,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,20.0,8.4,48.4,111.3,60.0,3.87,3.29,0.07,1,2,agriculture,0,
2023-07-12,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.2,0.8,41.7,99.9,56.0,3.87,3.16,-0.13,1,2,built-up,0,
2023-07-13,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.9,2.2,29.1,95.5,53.8,3.87,3.05,-0.11,1,2,forest,0,
2023-07-14,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,16.5,4.4,25.6,87.3,55.1,3.87,3.07,0.02,1,2,barren,0,
2023-07-15,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,11.4,6.1,34.8,85.4,54.0,3.87,3.01,-0.06,1,2,forest,0,
2023-07-16,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,7.6,2.1,35.5,84.1,50.9,3.87,2.94,-0.07,1,2,barren,0,
2023-07-17,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,11.0,4.2,30.0,75.6,51.1,3.87,2.89,-0.05,1,2,forest,0,
2023-07-18,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,5.4,1.9,24.0,61.0,47.4,3.87,2.79,-0.1,1,2,forest,0,
2023-07-19,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,15.3,5.4,31.7,74.1,48.7,3.87,2.79,0.0,1,2,forest,0,
2023-07-20,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,32.7,13.1,53.4,99.9,57.2,3.87,3.06,0.27,1,2,forest,0,
2023-07-21,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,5.4,2.1,53.4,88.8,54.6,3.87,2.95,-0.11,1,2,forest,0,
2023-07-22,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,4.5,2.0,42.6,81.9,48.6,3.87,2.88,-0.07,1,2,forest,0,
2023-07-23,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,17.5,9.6,27.4,91.8,50.5,3.87,2.99,0.11,1,2,forest,0,
2023-07-24,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,39.8,19.9,61.8,120.6,60.0,3.87,3.36,0.37,1,2,agriculture,0,
2023-07-25,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,9.9,4.7,67.2,125.1,57.7,3.87,3.3,-0.06,1,2,barren,0,
2023-07-26,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,16.2,7.2,65.9,126.0,57.2,3.87,3.34,0.04,1,2,forest,0,
2023-07-27,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.0,1.3,29.1,96.3,52.1,3.87,3.17,-0.17,1,2,forest,0,
2023-07-28,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,18.4,10.0,37.6,109.3,53.8,3.87,3.18,0.01,1,2,forest,0,
2023-07-29,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,15.7,4.3,37.1,120.5,55.9,3.87,3.22,0.04,1,2,built-up,0,
2023-07-30,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,19.5,10.0,53.6,122.5,57.1,3.87,3.25,0.03,1,2,forest,0,
2023-07-31,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.1,2.7,41.3,88.8,53.2,3.87,3.18,-0.07,1,2,agriculture,0,
2023-08-01,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,7.2,1.9,32.8,86.1,50.5,3.87,3.06,-0.12,1,2,forest,0,
2023-08-02,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,7.6,2.9,20.9,77.5,47.9,3.87,3.02,-0.04,1,2,agriculture,0,
2023-08-03,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.5,1.7,18.3,78.0,43.9,3.87,2.86,-0.16,1,2,agriculture,0,
2023-08-04,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,22.9,6.1,34.0,82.5,48.9,3.87,2.99,0.13,1,2,agriculture,0,
2023-08-05,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.7,2.2,35.1,75.5,45.9,3.87,2.93,-0.06,1,2,forest,0,
2023-08-06,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.3,2.5,39.9,64.3,45.0,3.87,2.95,0.02,1,2,forest,0,
2023-08-07,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.9,4.3,25.9,67.1,44.8,3.87,2.85,-0.1,1,2,agriculture,0,
2023-08-08,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,11.6,5.8,28.8,71.5,45.6,3.87,2.92,0.07,1,2,forest,0,
2023-08-09,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,14.8,8.0,35.3,78.7,47.5,3.87,2.96,0.04,1,2,forest,0,
2023-08-10,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,37.2,19.9,63.6,112.4,58.6,3.87,3.28,0.32,1,2,forest,0,
2023-08-11,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,19.6,5.0,71.6,109.1,60.0,3.87,3.4,0.12,1,2,agriculture,0,
2023-08-12,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.0,2.8,64.8,108.4,57.0,3.87,3.31,-0.09,1,2,barren,0,
2023-08-13,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,4.6,1.4,32.2,104.7,52.0,3.87,3.21,-0.1,1,2,barren,0,
2023-08-14,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,14.2,6.4,26.8,110.0,49.5,3.87,3.26,0.05,1,2,agriculture,0,
2023-08-15,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,187.2,89.3,206.0,285.6,60.0,3.87,5.29,2.03,1,2,agriculture,1,4
2023-08-16,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,25.5,8.8,226.9,296.3,60.0,3.87,5.28,-0.01,1,2,forest,0,
2023-08-17,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,25.3,9.6,238.0,284.4,60.0,3.87,5.4,0.12,1,2,forest,0,
2023-08-18,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,1.7,0.5,52.5,266.5,54.6,3.87,5.16,-0.24,1,2,barren,0,
2023-08-19,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,5.4,2.4,32.4,263.9,53.2,3.87,5.01,-0.15,1,2,built-up,0,
2023-08-20,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.5,1.2,9.6,261.8,47.9,3.87,4.79,-0.22,1,2,agriculture,0,
2023-08-21,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.0,1.9,13.9,253.6,45.7,3.87,4.59,-0.2,1,2,built-up,0,
2023-08-22,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,14.1,4.3,22.6,80.5,46.5,3.87,4.44,-0.15,1,2,barren,0,
2023-08-23,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,20.3,6.7,40.4,75.3,49.9,3.87,4.49,0.05,1,2,forest,0,
2023-08-24,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,9.5,3.1,43.9,59.5,50.6,3.87,4.28,-0.21,1,2,built-up,0,
2023-08-25,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,27.0,9.6,56.8,84.8,57.5,3.87,4.37,0.09,1,2,forest,0,
2023-08-26,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.0,1.1,39.5,82.4,50.1,3.87,4.21,-0.16,1,2,forest,0,
2023-08-27,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,18.7,9.9,48.7,98.6,52.9,3.87,4.32,0.11,1,2,forest,0,
2023-08-28,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,0.6,0.3,22.3,93.2,47.2,3.87,4.2,-0.12,1,2,forest,0,
2023-08-29,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,19.2,8.3,38.5,98.3,50.4,3.87,4.24,0.04,1,2,forest,0,
2023-08-30,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,22.2,11.0,42.0,100.2,52.1,3.87,4.22,-0.02,1,2,forest,0,
2023-08-31,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,33.3,12.4,74.7,124.0,60.0,3.87,4.47,0.25,1,2,forest,0,
2023-09-01,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.2,0.6,57.7,99.2,54.5,3.87,4.21,-0.26,1,2,built-up,0,
2023-09-02,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,5.3,2.1,40.8,101.5,51.5,3.87,4.05,-0.16,1,2,barren,0,
2023-09-03,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,7.9,3.8,15.4,90.7,50.2,3.87,4.05,0.0,1,2,agriculture,0,
2023-09-04,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.6,2.5,21.8,98.7,48.8,3.87,4.01,-0.04,1,2,built-up,0,
2023-09-05,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.4,0.9,18.9,81.9,42.9,3.87,3.85,-0.16,1,2,agriculture,0,
2023-09-06,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,124.3,67.1,135.3,184.0,60.0,3.87,5.22,1.37,1,2,forest,0,
2023-09-07,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.7,2.0,130.4,154.4,56.8,3.87,4.98,-0.24,1,2,forest,0,
2023-09-08,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,19.3,10.3,147.3,171.5,59.9,3.87,4.98,0.0,1,2,forest,0,
2023-09-09,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.3,0.9,25.3,168.5,54.5,3.87,4.75,-0.23,1,2,agriculture,0,
2023-09-10,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.9,2.5,30.5,169.5,52.9,3.87,4.56,-0.19,1,2,forest,0,
2023-09-11,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.6,4.7,19.8,169.5,50.7,3.87,4.41,-0.15,1,2,built-up,0,
2023-09-12,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.0,2.5,23.5,173.1,48.7,3.87,4.24,-0.17,1,2,agriculture,0,
2023-09-13,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.3,2.1,20.9,55.1,46.5,3.87,4.08,-0.16,1,2,forest,0,
2023-09-14,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.9,2.3,19.2,58.3,45.0,3.87,3.95,-0.13,1,2,agriculture,0,
2023-09-15,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,11.6,5.8,24.8,50.6,44.5,3.87,3.92,-0.03,1,2,forest,0,
2023-09-16,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,6.1,1.7,24.6,54.4,41.6,3.87,3.83,-0.09,1,2,forest,0,
2023-09-17,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.4,1.2,21.1,48.9,39.5,3.87,3.56,-0.27,1,2,forest,0,
2023-09-18,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,16.2,4.8,25.7,56.5,42.3,3.87,3.54,-0.02,1,2,agriculture,0,
2023-09-19,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,1.9,0.5,21.5,52.4,40.4,3.87,3.34,-0.2,1,2,forest,0,
2023-09-20,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,1.9,0.6,20.0,48.0,37.9,3.87,3.17,-0.17,1,2,forest,0,
2023-09-21,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,1.7,0.8,5.5,42.8,34.4,3.87,3.09,-0.08,1,2,forest,0,
2023-09-22,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.4,0.9,7.0,34.6,33.7,3.87,3.01,-0.08,1,2,agriculture,0,
2023-09-23,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,14.2,5.6,19.3,42.7,34.7,3.87,3.12,0.11,1,2,agriculture,0,
2023-09-24,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,11.1,5.9,28.7,50.4,33.8,3.87,3.14,0.02,1,2,agriculture,0,
2023-09-25,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,9.9,4.9,35.2,44.1,35.0,3.87,3.07,-0.07,1,2,forest,0,
2023-09-26,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,12.5,5.3,33.5,54.7,36.9,3.87,3.14,0.07,1,2,agriculture,0,
2023-09-27,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,12.6,6.1,35.0,65.4,39.0,3.87,3.09,-0.05,1,2,forest,0,
2023-09-28,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,16.5,4.8,41.6,80.2,42.4,3.87,3.18,0.09,1,2,forest,0,
2023-09-29,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,8.5,3.3,37.6,85.3,41.4,3.87,3.15,-0.03,1,2,agriculture,0,
2023-09-30,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.5,0.9,27.5,73.6,40.2,3.87,3.04,-0.11,1,2,forest,0,
2023-10-01,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,7.1,3.0,18.1,69.6,38.2,3.87,2.97,-0.07,1,2,forest,0,
2023-10-02,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,1.2,0.4,10.8,60.9,35.9,3.87,2.79,-0.18,1,2,agriculture,0,
2023-10-03,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,13.6,6.6,21.9,62.0,39.0,3.87,2.87,0.08,1,2,barren,0,
2023-10-04,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,3.1,1.3,17.9,52.5,35.6,3.87,2.82,-0.05,1,2,agriculture,0,
2023-10-05,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,2.1,0.6,18.8,38.1,32.1,3.87,2.72,-0.1,1,2,agriculture,0,
2023-10-06,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,115.1,41.1,120.3,144.7,60.0,3.87,4.02,1.3,1,2,barren,0,
2023-10-07,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,7.4,2.0,124.6,149.6,54.8,3.87,3.95,-0.07,1,2,agriculture,0,
2023-10-08,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,1.8,0.5,124.3,144.3,49.4,3.87,3.85,-0.1,1,2,built-up,0,
2023-10-09,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,15.7,5.8,24.9,158.8,51.1,3.87,3.9,0.05,1,2,forest,0,
2023-10-10,Uttarakhand,Chamoli,V004,Raini,30.5762,79.7361,2130,15.5,108.4,14.5,4.2,32.0,159.7,53.5,3.87,3.92,0.02,1,2,built-up,0,
2023-06-01,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,13.7,7.4,13.7,13.7,28.3,1.57,2.64,,3,0,agriculture,0,
2023-06-02,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.8,0.7,16.5,16.5,26.8,1.57,2.49,-0.15,3,0,agriculture,0,
2023-06-03,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.7,4.3,27.2,27.2,27.1,1.57,2.44,-0.05,3,0,forest,0,
2023-06-04,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,12.0,5.9,25.5,39.2,30.8,1.57,2.49,0.05,3,0,forest,0,
2023-06-05,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.3,1.8,27.0,43.5,31.6,1.57,2.46,-0.03,3,0,forest,0,
2023-06-06,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,5.5,2.6,21.8,49.0,29.6,1.57,2.46,0.0,3,0,agriculture,0,
2023-06-07,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,17.1,9.1,26.9,66.1,32.9,1.57,2.52,0.06,3,0,agriculture,0,
2023-06-08,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,5.1,1.4,27.7,57.5,31.7,1.57,2.34,-0.18,3,0,forest,0,
2023-06-09,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,0.7,0.3,22.9,55.4,28.1,1.57,2.15,-0.19,3,0,agriculture,0,
2023-06-10,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.8,0.5,7.6,46.5,26.4,1.57,2.07,-0.08,3,0,forest,0,
2023-06-11,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,28.9,10.2,31.4,63.4,34.8,1.57,2.3,0.23,3,0,forest,0,
2023-06-12,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.8,0.8,33.5,61.9,34.6,1.57,2.28,-0.02,3,0,built-up,0,
2023-06-13,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.0,0.3,32.7,57.4,32.5,1.57,2.22,-0.06,3,0,forest,0,
2023-06-14,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.4,2.2,11.2,47.7,34.2,1.57,2.13,-0.09,3,0,forest,0,
2023-06-15,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,15.0,6.6,23.4,57.6,37.1,1.57,2.22,0.09,3,0,forest,0,
2023-06-16,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.1,5.2,32.5,67.0,37.8,1.57,2.11,-0.11,3,0,agriculture,0,
2023-06-17,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.7,4.1,32.8,72.9,37.6,1.57,2.06,-0.05,3,0,agriculture,0,
2023-06-18,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.8,1.3,22.6,48.8,36.6,1.57,2.02,-0.04,3,0,forest,0,
2023-06-19,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,5.3,2.6,17.8,51.3,33.6,1.57,1.9,-0.12,3,0,built-up,0,
2023-06-20,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,13.8,6.1,23.9,64.1,36.2,1.57,2.04,0.14,3,0,agriculture,0,
2023-06-21,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.9,3.0,26.0,63.6,35.9,1.57,1.95,-0.09,3,0,forest,0,
2023-06-22,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,8.3,3.4,29.0,56.9,36.4,1.57,1.9,-0.05,3,0,forest,0,
2023-06-23,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.2,0.8,17.4,49.0,33.4,1.57,1.82,-0.08,3,0,agriculture,0,
2023-06-24,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.2,2.1,14.7,45.5,31.7,1.57,1.72,-0.1,3,0,forest,0,
2023-06-25,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.3,3.1,13.7,48.0,30.8,1.57,1.73,0.01,3,0,agriculture,0,
2023-06-26,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.9,0.9,13.4,44.6,28.0,1.57,1.66,-0.07,3,0,forest,0,
2023-06-27,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.3,0.6,10.5,32.1,25.8,1.57,1.64,-0.02,3,0,forest,0,
2023-06-28,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,0.6,0.3,3.8,25.8,23.2,1.57,1.44,-0.2,3,0,agriculture,0,
2023-06-29,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.3,2.7,9.2,24.8,24.3,1.57,1.43,-0.01,3,0,forest,0,
2023-06-30,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,5.6,2.3,13.5,28.2,24.9,1.57,1.43,0.0,3,0,forest,0,
2023-07-01,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.0,1.9,18.9,30.0,23.5,1.57,1.43,0.0,3,0,forest,0,
2023-07-02,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,13.9,7.5,25.5,36.6,27.2,1.57,1.5,0.07,3,0,forest,0,
2023-07-03,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,8.4,4.1,28.3,43.1,29.5,1.57,1.48,-0.02,3,0,agriculture,0,
